ProgrammeCoursesID,Programme code,Study Year,Academic Year,Course,Course Type
1784,10031,1.0,2022-2023,1149,compulsory-elective
1785,10031,1.0,2022-2023,1041,compulsory-elective
1786,10031,1.0,2023-2024,1265,compulsory
1787,10031,1.0,2023-2024,1256,compulsory-elective
1788,10031,1.0,2023-2024,1110,compulsory-elective
1789,10031,1.0,2023-2024,1003,compulsory-elective
1790,10031,1.0,2023-2024,1184,elective
1791,10031,1.0,2023-2024,1163,elective
1792,10031,1.0,2023-2024,1053,elective
1793,10031,1.0,2023-2024,1020,elective
1794,10031,2.0,2013-2014,1037,compulsory
1795,10031,2.0,2013-2014,1288,compulsory-elective
1796,10031,2.0,2013-2014,1204,compulsory-elective
1797,10031,2.0,2013-2014,1149,compulsory-elective
1798,10031,2.0,2013-2014,1259,elective
1799,10031,2.0,2013-2014,1251,elective
1800,10031,2.0,2013-2014,1111,elective
1801,10031,2.0,2013-2014,1080,elective
1802,10031,2.0,2013-2014,1071,elective
1803,10031,2.0,2014-2015,1015,compulsory
1804,10031,2.0,2014-2015,1283,compulsory-elective
1805,10031,2.0,2014-2015,1142,compulsory-elective
1806,10031,2.0,2014-2015,1132,compulsory-elective
1807,10031,2.0,2014-2015,1245,elective
1808,10031,2.0,2014-2015,1216,elective
1809,10031,2.0,2014-2015,1173,elective
1810,10031,2.0,2014-2015,1014,elective
1811,10031,2.0,2015-2016,1216,compulsory
1812,10031,2.0,2015-2016,1092,compulsory
1813,10031,2.0,2015-2016,1264,compulsory-elective
1814,10031,2.0,2015-2016,1196,compulsory-elective
1815,10031,2.0,2015-2016,1028,compulsory-elective
1816,10031,2.0,2015-2016,1171,elective
1817,10031,2.0,2015-2016,1145,elective
1818,10031,2.0,2015-2016,1087,elective
1819,10031,2.0,2015-2016,1086,elective
1820,10031,2.0,2016-2017,1058,compulsory
1821,10031,2.0,2016-2017,1220,compulsory-elective
1822,10031,2.0,2016-2017,1213,compulsory-elective
1823,10031,2.0,2016-2017,1118,compulsory-elective
1824,10031,2.0,2016-2017,1098,compulsory-elective
1825,10031,2.0,2016-2017,1241,elective
1826,10031,2.0,2016-2017,1236,elective
1827,10031,2.0,2016-2017,1215,elective
1828,10031,2.0,2016-2017,1161,elective
1829,10031,2.0,2016-2017,1010,elective
1830,10031,2.0,2017-2018,1030,compulsory
1831,10031,2.0,2017-2018,1292,compulsory-elective
1832,10031,2.0,2017-2018,1222,compulsory-elective
1833,10031,2.0,2017-2018,1213,compulsory-elective
1834,10031,2.0,2017-2018,1199,compulsory-elective
1835,10031,2.0,2017-2018,1261,elective
1836,10031,2.0,2017-2018,1255,elective
1837,10031,2.0,2017-2018,1253,elective
1838,10031,2.0,2017-2018,1185,elective
1839,10031,2.0,2017-2018,1105,elective
1840,10031,2.0,2017-2018,1091,elective
1841,10031,2.0,2018-2019,1228,compulsory
1842,10031,2.0,2018-2019,1094,compulsory
1843,10031,2.0,2018-2019,1257,compulsory-elective
1844,10031,2.0,2018-2019,1176,compulsory-elective
1845,10031,2.0,2018-2019,1135,compulsory-elective
1846,10031,2.0,2018-2019,1020,compulsory-elective
1847,10031,2.0,2018-2019,1199,compulsory-elective
1848,10031,2.0,2018-2019,1171,compulsory-elective
1849,10031,2.0,2018-2019,1121,compulsory-elective
1850,10031,2.0,2018-2019,1023,compulsory-elective
1851,10031,2.0,2019-2020,1031,compulsory
1852,10031,2.0,2019-2020,1233,compulsory-elective
1853,10031,2.0,2019-2020,1189,compulsory-elective
1854,10031,2.0,2019-2020,1152,compulsory-elective
1855,10031,2.0,2019-2020,1296,elective
1856,10031,2.0,2019-2020,1271,elective
1857,10031,2.0,2019-2020,1166,elective
1858,10031,2.0,2019-2020,1007,elective
1859,10031,2.0,2020-2021,1217,compulsory
1860,10031,2.0,2020-2021,1101,compulsory
1861,10031,2.0,2020-2021,1136,compulsory
1862,10031,2.0,2020-2021,1132,compulsory
1863,10031,2.0,2020-2021,1262,elective
1864,10031,2.0,2020-2021,1257,elective
1865,10031,2.0,2020-2021,1255,elective
1866,10031,2.0,2020-2021,1198,elective
1867,10031,2.0,2020-2021,1069,elective
1868,10031,2.0,2020-2021,1026,elective
1869,10031,2.0,2021-2022,1234,compulsory
1870,10031,2.0,2021-2022,1038,compulsory
1871,10031,2.0,2021-2022,1251,compulsory-elective
1872,10031,2.0,2021-2022,1203,compulsory-elective
1873,10031,2.0,2021-2022,1172,compulsory-elective
1874,10031,2.0,2021-2022,1039,compulsory-elective
1875,10031,2.0,2021-2022,1270,elective
1876,10031,2.0,2021-2022,1140,elective
1877,10031,2.0,2021-2022,1126,elective
1878,10031,2.0,2021-2022,1093,elective
1879,10031,2.0,2021-2022,1084,elective
1880,10031,2.0,2022-2023,1256,compulsory
1881,10031,2.0,2022-2023,1112,compulsory
1882,10031,2.0,2022-2023,1286,compulsory-elective
1883,10031,2.0,2022-2023,1069,compulsory-elective
1884,10031,2.0,2022-2023,1052,compulsory-elective
1885,10031,2.0,2022-2023,1003,compulsory-elective
1886,10031,2.0,2022-2023,1275,elective
1887,10031,2.0,2022-2023,1110,elective
1888,10031,2.0,2022-2023,1109,elective
1889,10031,2.0,2022-2023,1066,elective
1890,10031,2.0,2022-2023,1067,elective
1891,10031,2.0,2022-2023,1030,elective
1892,10031,2.0,2023-2024,1077,compulsory
1893,10031,2.0,2023-2024,1011,compulsory
1894,10031,2.0,2023-2024,1218,compulsory-elective
1895,10031,2.0,2023-2024,1187,compulsory-elective
1896,10031,2.0,2023-2024,1162,compulsory-elective
1897,10031,2.0,2023-2024,1021,compulsory-elective
1898,10031,2.0,2023-2024,1276,elective
1899,10031,2.0,2023-2024,1263,elective
1900,10031,2.0,2023-2024,1222,elective
1901,10031,2.0,2023-2024,1173,elective
1902,10031,2.0,2023-2024,1144,elective
1903,10031,2.0,2023-2024,1092,elective
1904,10032,1.0,2013-2014,1211,compulsory
1905,10032,1.0,2013-2014,1156,compulsory
1906,10032,1.0,2013-2014,1251,compulsory-elective
1907,10032,1.0,2013-2014,1246,compulsory-elective
1908,10032,1.0,2013-2014,1146,compulsory-elective
1909,10032,1.0,2013-2014,1117,compulsory-elective
1910,10032,1.0,2013-2014,1290,compulsory-elective
1911,10032,1.0,2013-2014,1257,compulsory-elective
1912,10032,1.0,2013-2014,1170,compulsory-elective
1913,10032,1.0,2013-2014,1141,compulsory-elective
1914,10032,1.0,2014-2015,1026,compulsory
1915,10032,1.0,2014-2015,1138,compulsory-elective
1916,10032,1.0,2014-2015,1057,compulsory-elective
1917,10032,1.0,2014-2015,1233,elective
1918,10032,1.0,2014-2015,1188,elective
1919,10032,1.0,2014-2015,1117,elective
1920,10032,1.0,2014-2015,1113,elective
1921,10032,1.0,2014-2015,1030,elective
1922,10032,1.0,2015-2016,1195,compulsory
1923,10032,1.0,2015-2016,1010,compulsory
1924,10032,1.0,2015-2016,1297,compulsory
1925,10032,1.0,2015-2016,1156,compulsory
1926,10032,1.0,2015-2016,1287,elective
1927,10032,1.0,2015-2016,1196,elective
1928,10032,1.0,2015-2016,1183,elective
1929,10032,1.0,2015-2016,1142,elective
1930,10032,1.0,2015-2016,1058,elective
1931,10032,1.0,2016-2017,1271,compulsory
1932,10032,1.0,2016-2017,1104,compulsory
1933,10032,1.0,2016-2017,1258,compulsory-elective
1934,10032,1.0,2016-2017,1181,compulsory-elective
1935,10032,1.0,2016-2017,1142,compulsory-elective
1936,10032,1.0,2016-2017,1094,compulsory-elective
1937,10032,1.0,2016-2017,1270,elective
1938,10032,1.0,2016-2017,1266,elective
1939,10032,1.0,2016-2017,1226,elective
1940,10032,1.0,2016-2017,1077,elective
1941,10032,1.0,2016-2017,1015,elective
1942,10032,1.0,2017-2018,1233,compulsory
1943,10032,1.0,2017-2018,1172,compulsory
1944,10032,1.0,2017-2018,1286,compulsory
1945,10032,1.0,2017-2018,1238,compulsory
1946,10032,1.0,2017-2018,1299,elective
1947,10032,1.0,2017-2018,1186,elective
1948,10032,1.0,2017-2018,1176,elective
1949,10032,1.0,2017-2018,1169,elective
1950,10032,1.0,2017-2018,1098,elective
1951,10032,1.0,2017-2018,1026,elective
1952,10032,1.0,2018-2019,1107,compulsory
1953,10032,1.0,2018-2019,1045,compulsory
1954,10032,1.0,2018-2019,1205,compulsory-elective
1955,10032,1.0,2018-2019,1109,compulsory-elective
1956,10032,1.0,2018-2019,1104,compulsory-elective
1957,10032,1.0,2018-2019,1266,elective
1958,10032,1.0,2018-2019,1130,elective
1959,10032,1.0,2018-2019,1115,elective
1960,10032,1.0,2018-2019,1094,elective
1961,10032,1.0,2018-2019,1008,elective
1962,10032,1.0,2019-2020,1123,compulsory
1963,10032,1.0,2019-2020,1015,compulsory
1964,10032,1.0,2019-2020,1291,compulsory-elective
1965,10032,1.0,2019-2020,1148,compulsory-elective
1966,10032,1.0,2019-2020,1082,compulsory-elective
1967,10032,1.0,2019-2020,1251,elective
1968,10032,1.0,2019-2020,1250,elective
1969,10032,1.0,2019-2020,1228,elective
1970,10032,1.0,2019-2020,1018,elective
1971,10032,1.0,2020-2021,1258,compulsory
1972,10032,1.0,2020-2021,1289,compulsory-elective
1973,10032,1.0,2020-2021,1265,compulsory-elective
1974,10032,1.0,2020-2021,1116,compulsory-elective
1975,10032,1.0,2020-2021,1282,elective
1976,10032,1.0,2020-2021,1234,elective
1977,10032,1.0,2020-2021,1209,elective
1978,10032,1.0,2020-2021,1114,elective
1979,10032,1.0,2020-2021,1098,elective
1980,10032,1.0,2020-2021,1030,elective
1981,10032,1.0,2021-2022,1147,compulsory
1982,10032,1.0,2021-2022,1212,compulsory-elective
1983,10032,1.0,2021-2022,1183,compulsory-elective
1984,10032,1.0,2021-2022,1082,compulsory-elective
1985,10032,1.0,2021-2022,1003,compulsory-elective
1986,10032,1.0,2021-2022,1281,elective
1987,10032,1.0,2021-2022,1265,elective
1988,10032,1.0,2021-2022,1171,elective
1989,10032,1.0,2021-2022,1148,elective
1990,10032,1.0,2021-2022,1118,elective
1991,10032,1.0,2021-2022,1080,elective
1992,10032,1.0,2022-2023,1293,compulsory
1993,10032,1.0,2022-2023,1060,compulsory-elective
1994,10032,1.0,2022-2023,1016,compulsory-elective
1995,10032,1.0,2022-2023,1253,elective
1996,10032,1.0,2022-2023,1232,elective
1997,10032,1.0,2022-2023,1227,elective
1998,10032,1.0,2022-2023,1210,elective
1999,10032,1.0,2022-2023,1201,elective
2000,10032,1.0,2023-2024,1179,compulsory
2001,10032,1.0,2023-2024,1073,compulsory
2002,10032,1.0,2023-2024,1291,compulsory
2003,10032,1.0,2023-2024,1103,compulsory
2004,10032,1.0,2023-2024,1296,elective
2005,10032,1.0,2023-2024,1155,elective
2006,10032,1.0,2023-2024,1150,elective
2007,10032,1.0,2023-2024,1094,elective
2008,10032,1.0,2023-2024,1010,elective
2009,10032,2.0,2013-2014,1077,compulsory
2010,10032,2.0,2013-2014,1160,compulsory-elective
2011,10032,2.0,2013-2014,1112,compulsory-elective
2012,10032,2.0,2013-2014,1080,compulsory-elective
2013,10032,2.0,2013-2014,1156,elective
2014,10032,2.0,2013-2014,1091,elective
2015,10032,2.0,2013-2014,1064,elective
2016,10032,2.0,2013-2014,1055,elective
2017,10032,2.0,2013-2014,1015,elective
2018,10032,2.0,2014-2015,1202,compulsory
2019,10032,2.0,2014-2015,1193,compulsory
2020,10032,2.0,2014-2015,1124,compulsory-elective
2021,10032,2.0,2014-2015,1096,compulsory-elective
2022,10032,2.0,2014-2015,1066,compulsory-elective
2023,10032,2.0,2014-2015,1133,elective
2024,10032,2.0,2014-2015,1131,elective
2025,10032,2.0,2014-2015,1082,elective
2026,10032,2.0,2014-2015,1052,elective
2027,10032,2.0,2015-2016,1253,compulsory
2028,10032,2.0,2015-2016,1228,compulsory
2029,10032,2.0,2015-2016,1298,compulsory-elective
2030,10032,2.0,2015-2016,1233,compulsory-elective
2031,10032,2.0,2015-2016,1181,compulsory-elective
2032,10032,2.0,2015-2016,1246,elective
2033,10032,2.0,2015-2016,1203,elective
2034,10032,2.0,2015-2016,1146,elective
2035,10032,2.0,2015-2016,1135,elective
2036,10032,2.0,2015-2016,1074,elective
2037,10032,2.0,2016-2017,1240,compulsory
2038,10032,2.0,2016-2017,1198,compulsory
2039,10032,2.0,2016-2017,1282,compulsory-elective
2040,10032,2.0,2016-2017,1165,compulsory-elective
2041,10032,2.0,2016-2017,1079,compulsory-elective
2042,10032,2.0,2016-2017,1291,elective
2043,10032,2.0,2016-2017,1285,elective
2044,10032,2.0,2016-2017,1137,elective
2045,10032,2.0,2016-2017,1085,elective
2046,10032,2.0,2016-2017,1018,elective
2047,10032,2.0,2016-2017,1003,elective
2048,10032,2.0,2017-2018,1122,compulsory
2049,10032,2.0,2017-2018,1084,compulsory
2050,10032,2.0,2017-2018,1268,compulsory-elective
2051,10032,2.0,2017-2018,1224,compulsory-elective
2052,10032,2.0,2017-2018,1147,compulsory-elective
2053,10032,2.0,2017-2018,1104,compulsory-elective
2054,10032,2.0,2017-2018,1272,compulsory-elective
2055,10032,2.0,2017-2018,1233,compulsory-elective
2056,10032,2.0,2017-2018,1182,compulsory-elective
2057,10032,2.0,2017-2018,1108,compulsory-elective
2058,10032,2.0,2018-2019,1237,compulsory
2059,10032,2.0,2018-2019,1025,compulsory
2060,10032,2.0,2018-2019,1127,compulsory-elective
2061,10032,2.0,2018-2019,1126,compulsory-elective
2062,10032,2.0,2018-2019,1123,compulsory-elective
2063,10032,2.0,2018-2019,1015,compulsory-elective
2064,10032,2.0,2018-2019,1268,elective
2065,10032,2.0,2018-2019,1257,elective
2066,10032,2.0,2018-2019,1154,elective
2067,10032,2.0,2018-2019,1147,elective
2068,10032,2.0,2018-2019,1034,elective
2069,10032,2.0,2019-2020,1194,compulsory
2070,10032,2.0,2019-2020,1108,compulsory
2071,10032,2.0,2019-2020,1220,compulsory-elective
2072,10032,2.0,2019-2020,1097,compulsory-elective
2073,10032,2.0,2019-2020,1026,compulsory-elective
2074,10032,2.0,2019-2020,1010,compulsory-elective
2075,10032,2.0,2019-2020,1222,elective
2076,10032,2.0,2019-2020,1218,elective
2077,10032,2.0,2019-2020,1188,elective
2078,10032,2.0,2019-2020,1177,elective
2079,10032,2.0,2019-2020,1107,elective
2080,10032,2.0,2020-2021,1282,compulsory
2081,10032,2.0,2020-2021,1074,compulsory
2082,10032,2.0,2020-2021,1272,compulsory
2083,10032,2.0,2020-2021,1239,compulsory
2084,10032,2.0,2020-2021,1290,elective
2085,10032,2.0,2020-2021,1187,elective
2086,10032,2.0,2020-2021,1179,elective
2087,10032,2.0,2020-2021,1157,elective
2088,10032,2.0,2020-2021,1047,elective
2089,10032,2.0,2020-2021,1035,elective
2090,10032,2.0,2021-2022,1249,compulsory
2091,10032,2.0,2021-2022,1177,compulsory
2092,10032,2.0,2021-2022,1099,compulsory
2093,10032,2.0,2021-2022,1054,compulsory
2094,10032,2.0,2021-2022,1294,elective
2095,10032,2.0,2021-2022,1104,elective
2096,10032,2.0,2021-2022,1062,elective
2097,10032,2.0,2021-2022,1019,elective
2098,10032,2.0,2022-2023,1102,compulsory
2099,10032,2.0,2022-2023,1280,compulsory-elective
2100,10032,2.0,2022-2023,1156,compulsory-elective
2101,10032,2.0,2022-2023,1057,compulsory-elective
2102,10032,2.0,2022-2023,1276,elective
2103,10032,2.0,2022-2023,1224,elective
2104,10032,2.0,2022-2023,1171,elective
2105,10032,2.0,2022-2023,1141,elective
2106,10032,2.0,2022-2023,1085,elective
2107,10032,2.0,2023-2024,1048,compulsory
2108,10032,2.0,2023-2024,1014,compulsory
2109,10032,2.0,2023-2024,1289,compulsory-elective
2110,10032,2.0,2023-2024,1247,compulsory-elective
2111,10032,2.0,2023-2024,1209,compulsory-elective
2112,10032,2.0,2023-2024,1152,compulsory-elective
2113,10032,2.0,2023-2024,1259,elective
2114,10032,2.0,2023-2024,1252,elective
2115,10032,2.0,2023-2024,1178,elective
2116,10032,2.0,2023-2024,1155,elective
2117,10032,2.0,2023-2024,1130,elective
2118,10032,3.0,2013-2014,1066,compulsory
2119,10032,3.0,2013-2014,1026,compulsory
2120,10032,3.0,2013-2014,1176,compulsory-elective
2121,10032,3.0,2013-2014,1101,compulsory-elective
2122,10032,3.0,2013-2014,1047,compulsory-elective
2123,10032,3.0,2013-2014,1012,compulsory-elective
2124,10032,3.0,2013-2014,1290,compulsory-elective
2125,10032,3.0,2013-2014,1284,compulsory-elective
2126,10032,3.0,2013-2014,1276,compulsory-elective
2127,10032,3.0,2013-2014,1105,compulsory-elective
2128,10032,3.0,2014-2015,1072,compulsory
2129,10032,3.0,2014-2015,1140,compulsory-elective
2130,10032,3.0,2014-2015,1123,compulsory-elective
2131,10032,3.0,2014-2015,1006,compulsory-elective
2132,10032,3.0,2014-2015,1234,elective
2133,10032,3.0,2014-2015,1085,elective
2134,10032,3.0,2014-2015,1078,elective
2135,10032,3.0,2014-2015,1037,elective
2136,10032,3.0,2015-2016,1247,compulsory
2137,10032,3.0,2015-2016,1254,compulsory-elective
2138,10032,3.0,2015-2016,1252,compulsory-elective
2139,10032,3.0,2015-2016,1074,compulsory-elective
2140,10032,3.0,2015-2016,1014,compulsory-elective
2141,10032,3.0,2015-2016,1226,elective
2142,10032,3.0,2015-2016,1215,elective
2143,10032,3.0,2015-2016,1102,elective
2144,10032,3.0,2015-2016,1026,elective
2145,10032,3.0,2015-2016,1013,elective
2146,10032,3.0,2016-2017,1186,compulsory
2147,10032,3.0,2016-2017,1004,compulsory
2148,10032,3.0,2016-2017,1133,compulsory-elective
2149,10032,3.0,2016-2017,1122,compulsory-elective
2150,10032,3.0,2016-2017,1003,compulsory-elective
2151,10032,3.0,2016-2017,1292,elective
2152,10032,3.0,2016-2017,1250,elective
2153,10032,3.0,2016-2017,1168,elective
2154,10032,3.0,2016-2017,1094,elective
2155,10032,3.0,2016-2017,1038,elective
2156,10032,3.0,2017-2018,1236,compulsory
2157,10032,3.0,2017-2018,1109,compulsory
2158,10032,3.0,2017-2018,1200,compulsory-elective
2159,10032,3.0,2017-2018,1189,compulsory-elective
2160,10032,3.0,2017-2018,1075,compulsory-elective
2161,10032,3.0,2017-2018,1157,elective
2162,10032,3.0,2017-2018,1126,elective
2163,10032,3.0,2017-2018,1088,elective
2164,10032,3.0,2017-2018,1083,elective
2165,10032,3.0,2017-2018,1060,elective
2166,10032,3.0,2017-2018,1037,elective
2167,10032,3.0,2018-2019,1266,compulsory
2168,10032,3.0,2018-2019,1206,compulsory
2169,10032,3.0,2018-2019,1295,compulsory
2170,10032,3.0,2018-2019,1281,compulsory
2171,10032,3.0,2018-2019,1259,elective
2172,10032,3.0,2018-2019,1216,elective
2173,10032,3.0,2018-2019,1079,elective
2174,10032,3.0,2018-2019,1017,elective
2175,10032,3.0,2019-2020,1230,compulsory
2176,10032,3.0,2019-2020,1239,compulsory-elective
2177,10032,3.0,2019-2020,1217,compulsory-elective
2178,10032,3.0,2019-2020,1291,elective
2179,10032,3.0,2019-2020,1277,elective
2180,10032,3.0,2019-2020,1157,elective
2181,10032,3.0,2019-2020,1144,elective
2182,10032,3.0,2019-2020,1120,elective
2183,10032,3.0,2019-2020,1105,elective
2184,10032,3.0,2020-2021,1224,compulsory
2185,10032,3.0,2020-2021,1045,compulsory
2186,10032,3.0,2020-2021,1286,compulsory-elective
2187,10032,3.0,2020-2021,1197,compulsory-elective
2188,10032,3.0,2020-2021,1192,compulsory-elective
2189,10032,3.0,2020-2021,1067,compulsory-elective
2190,10032,3.0,2020-2021,1299,compulsory-elective
2191,10032,3.0,2020-2021,1220,compulsory-elective
2192,10032,3.0,2020-2021,1131,compulsory-elective
2193,10032,3.0,2020-2021,1128,compulsory-elective
2194,10032,3.0,2021-2022,1270,compulsory
2195,10032,3.0,2021-2022,1248,compulsory-elective
2196,10032,3.0,2021-2022,1215,compulsory-elective
2197,10032,3.0,2021-2022,1213,compulsory-elective
2198,10032,3.0,2021-2022,1088,compulsory-elective
2199,10032,3.0,2021-2022,1280,elective
2200,10032,3.0,2021-2022,1279,elective
2201,10032,3.0,2021-2022,1204,elective
2202,10032,3.0,2021-2022,1165,elective
2203,10032,3.0,2021-2022,1164,elective
2204,10032,3.0,2022-2023,1191,compulsory
2205,10032,3.0,2022-2023,1299,compulsory-elective
2206,10032,3.0,2022-2023,1223,compulsory-elective
2207,10032,3.0,2022-2023,1180,compulsory-elective
2208,10032,3.0,2022-2023,1003,compulsory-elective
2209,10032,3.0,2022-2023,1238,compulsory-elective
2210,10032,3.0,2022-2023,1217,compulsory-elective
2211,10032,3.0,2022-2023,1098,compulsory-elective
2212,10032,3.0,2022-2023,1084,compulsory-elective
2213,10032,3.0,2023-2024,1264,compulsory
2214,10032,3.0,2023-2024,1032,compulsory
2215,10032,3.0,2023-2024,1185,compulsory-elective
2216,10032,3.0,2023-2024,1150,compulsory-elective
2217,10032,3.0,2023-2024,1038,compulsory-elective
2218,10032,3.0,2023-2024,1297,elective
2219,10032,3.0,2023-2024,1275,elective
2220,10032,3.0,2023-2024,1266,elective
2221,10032,3.0,2023-2024,1072,elective
2222,10033,1.0,2013-2014,1008,compulsory
2223,10033,1.0,2013-2014,1208,compulsory-elective
2224,10033,1.0,2013-2014,1160,compulsory-elective
2225,10033,1.0,2013-2014,1054,compulsory-elective
2226,10033,1.0,2013-2014,1016,compulsory-elective
2227,10033,1.0,2013-2014,1265,elective
2228,10033,1.0,2013-2014,1252,elective
2229,10033,1.0,2013-2014,1191,elective
2230,10033,1.0,2013-2014,1166,elective
2231,10033,1.0,2013-2014,1137,elective
2232,10033,1.0,2014-2015,1058,compulsory
2233,10033,1.0,2014-2015,1097,compulsory-elective
2234,10033,1.0,2014-2015,1064,compulsory-elective
2235,10033,1.0,2014-2015,1038,compulsory-elective
2236,10033,1.0,2014-2015,1009,compulsory-elective
2237,10033,1.0,2014-2015,1182,elective
2238,10033,1.0,2014-2015,1141,elective
2239,10033,1.0,2014-2015,1120,elective
2240,10033,1.0,2014-2015,1107,elective
2241,10033,1.0,2014-2015,1094,elective
2242,10033,1.0,2014-2015,1046,elective
2243,10033,1.0,2015-2016,1169,compulsory
2244,10033,1.0,2015-2016,1133,compulsory-elective
2245,10033,1.0,2015-2016,1039,compulsory-elective
2246,10033,1.0,2015-2016,1284,elective
